47.000000,0.000000,4.000000,0.540595,0.770324,0.159432,31.000000,2.500000
48.000000,0.000000,1.000000,0.537620,0.761766,0.197913,42.500000,3.000000
49.000000,0.000000,2.000000,0.544676,0.744393,0.181012,31.750000,3.000000
50.000000,0.000000,3.000000,0.540414,0.768941,0.164291,49.000000,2.000000
51.000000,0.000000,4.000000,0.554092,0.736297,0.158581,34.750000,3.750000
52.000000,0.000000,1.000000,0.550158,0.726026,0.167400,30.250000,3.500000
53.000000,0.000000,2.000000,0.561473,0.718848,0.117897,31.500000,4.250000
54.000000,0.000000,3.000000,0.557410,0.739079,0.158420,30.750000,5.000000
55.000000,0.000000,4.000000,0.558582,0.723648,0.142547,32.000000,1.750000
56.000000,0.000000,1.000000,0.551624,0.742466,0.155903,29.000000,4.000000
57.000000,0.000000,2.000000,0.561221,0.737268,0.136361,29.750000,5.000000
58.000000,0.000000,3.000000,0.544935,0.750847,0.162178,30.250000,2.750000
59.000000,0.000000,4.000000,0.565311,0.724054,0.131597,24.250000,3.750000
60.000000,0.000000,1.000000,0.566260,0.707206,0.115634,50.500000,1.500000
61.000000,0.000000,2.000000,0.557466,0.730225,0.146606,26.000000,2.500000
62.000000,0.000000,3.000000,0.545383,0.752217,0.163351,30.750000,4.750000
63.000000,0.000000,4.000000,0.553855,0.730856,0.139163,41.500000,0.750000
64.000000,0.000000,1.000000,0.538602,0.764669,0.163766,37.500000,1.250000
65.000000,0.000000,2.000000,0.555321,0.737416,0.143349,40.750000,3.250000
66.000000,0.000000,3.000000,0.540365,0.756946,0.173410,41.500000,2.750000
67.000000,0.000000,4.000000,0.557597,0.725494,0.143500,36.500000,1.500000
68.000000,0.000000,1.000000,0.545317,0.751021,0.171739,36.750000,1.750000
69.000000,0.000000,2.000000,0.549961,0.751740,0.163445,37.000000,2.250000
70.000000,0.000000,3.000000,0.534048,0.780723,0.203343,21.250000,1.500000
71.000000,0.000000,4.000000,0.549448,0.749144,0.152515,39.250000,2.750000
72.000000,0.000000,1.000000,0.558107,0.737263,0.152708,30.250000,4.500000
73.000000,0.000000,2.000000,0.536256,0.773886,0.186898,27.750000,3.750000
74.000000,0.000000,3.000000,0.539659,0.769242,0.175368,30.500000,2.250000
75.000000,0.000000,4.000000,0.548335,0.765676,0.185491,37.250000,4.000000
76.000000,0.000000,1.000000,0.542850,0.741729,0.172669,38.500000,1.000000
77.000000,0.000000,2.000000,0.547436,0.739928,0.165909,36.250000,4.750000
78.000000,0.000000,3.000000,0.559331,0.739183,0.137869,31.000000,4.250000
79.000000,0.000000,4.000000,0.559742,0.733289,0.142251,35.000000,4.500000
80.000000,0.000000,1.000000,0.555886,0.730105,0.132969,29.000000,3.500000
81.000000,0.000000,2.000000,0.546479,0.763017,0.229366,22.750000,1.500000
82.000000,0.000000,3.000000,0.555149,0.744189,0.155520,32.500000,3.250000
83.000000,0.000000,4.000000,0.553847,0.747238,0.146771,32.500000,3.000000
84.000000,1.000000,1.000000,0.555241,0.746371,0.148440,27.500000,4.000000
85.000000,1.000000,2.000000,0.558985,0.741820,0.158086,25.750000,3.500000
86.000000,1.000000,3.000000,0.562505,0.734020,0.149562,24.750000,5.250000
87.000000,1.000000,4.000000,0.555242,0.744360,0.161102,18.750000,5.500000
88.000000,1.000000,1.000000,0.532852,0.776528,0.206204,29.250000,2.250000
89.000000,1.000000,2.000000,0.538523,0.766319,0.184446,39.250000,3.250000
90.000000,1.000000,3.000000,0.540246,0.777297,0.186789,29.750000,3.500000
91.000000,1.000000,4.000000,0.554381,0.748970,0.165889,34.750000,2.000000
92.000000,1.000000,1.000000,0.545318,0.756430,0.173568,34.000000,2.500000
93.000000,1.000000,2.000000,0.545507,0.752960,0.156205,43.500000,1.500000
94.000000,1.000000,3.000000,0.564261,0.749285,0.145010,23.250000,3.250000
95.000000,1.000000,4.000000,0.555612,0.740510,0.135542,20.250000,5.250000
96.000000,1.000000,1.000000,0.557790,0.760188,0.169652,29.000000,3.250000
97.000000,1.000000,2.000000,0.547423,0.761617,0.168744,33.500000,3.750000
98.000000,1.000000,3.000000,0.558510,0.753556,0.165126,26.750000,4.000000
99.000000,1.000000,4.000000,0.554765,0.754591,0.160723,21.750000,6.750000
100.000000,1.000000,1.000000,0.553666,0.748262,0.158617,22.000000,5.250000
101.000000,1.000000,2.000000,0.550123,0.751516,0.146747,34.750000,5.750000
102.000000,1.000000,3.000000,0.539606,0.777634,0.185963,29.750000,4.500000
103.000000,1.000000,4.000000,0.534726,0.769932,0.177607,37.250000,2.500000
104.000000,1.000000,1.000000,0.546331,0.761695,0.184007,32.500000,2.500000
105.000000,1.000000,2.000000,0.545244,0.770560,0.183549,26.250000,3.000000
106.000000,1.000000,3.000000,0.560804,0.760875,0.180665,20.750000,2.000000
107.000000,1.000000,4.000000,0.551196,0.753804,0.147180,30.250000,6.750000
108.000000,1.000000,1.000000,0.539913,0.762181,0.181118,31.000000,3.000000
109.000000,1.000000,2.000000,0.538936,0.769412,0.182905,27.250000,2.000000
110.000000,1.000000,3.000000,0.541824,0.761841,0.191094,27.250000,3.750000
111.000000,1.000000,4.000000,0.541904,0.750062,0.180627,29.250000,4.750000
112.000000,1.000000,1.000000,0.533712,0.785394,0.177923,25.500000,4.500000
113.000000,1.000000,2.000000,0.542157,0.770550,0.179622,26.500000,2.250000
114.000000,1.000000,3.000000,0.544739,0.770823,0.194676,32.000000,2.000000
115.000000,1.000000,4.000000,0.550902,0.759809,0.175522,16.500000,4.750000
116.000000,1.000000,1.000000,0.548453,0.750714,0.161376,41.000000,2.000000
117.000000,1.000000,2.000000,0.550732,0.761520,0.166030,28.250000,2.500000
118.000000,1.000000,3.000000,0.543958,0.757086,0.162115,40.750000,4.500000
119.000000,1.000000,4.000000,0.556138,0.741148,0.159854,26.750000,4.750000
120.000000,1.000000,1.000000,0.557577,0.743426,0.149382,17.500000,2.750000
121.000000,1.000000,2.000000,0.571509,0.735115,0.122060,27.000000,5.250000
122.000000,1.000000,3.000000,0.544859,0.773883,0.203030,24.750000,3.750000
123.000000,1.000000,4.000000,0.560027,0.733648,0.145461,24.500000,1.750000
124.000000,1.000000,1.000000,0.555604,0.739952,0.143917,21.750000,3.750000
125.000000,1.000000,2.000000,0.551074,0.752082,0.168182,20.500000,4.500000
126.000000,1.000000,3.000000,0.538192,0.763416,0.198266,29.250000,2.750000
127.000000,1.000000,4.000000,0.543447,0.776438,0.194110,28.250000,2.250000
128.000000,1.000000,1.000000,0.550955,0.764722,0.175182,28.250000,0.500000
129.000000,1.000000,2.000000,0.543744,0.776998,0.189391,28.750000,2.000000
130.000000,1.000000,3.000000,0.541343,0.769201,0.172068,31.250000,2.000000
131.000000,1.000000,4.000000,0.539120,0.779858,0.185636,36.000000,1.500000
132.000000,1.000000,1.000000,0.552270,0.737656,0.144423,32.500000,4.750000
133.000000,1.000000,2.000000,0.545472,0.741362,0.153240,32.000000,3.250000
134.000000,1.000000,3.000000,0.537983,0.769899,0.183214,36.000000,0.250000
135.000000,1.000000,4.000000,0.532809,0.769981,0.179537,32.750000,2.250000
136.000000,1.000000,1.000000,0.550064,0.739507,0.170917,33.000000,1.750000
137.000000,1.000000,2.000000,0.562619,0.714319,0.128108,39.000000,5.000000
138.000000,1.000000,3.000000,0.551013,0.738538,0.154808,45.750000,2.500000
139.000000,1.000000,4.000000,0.552172,0.745292,0.152393,29.750000,1.750000
140.000000,1.000000,1.000000,0.543631,0.765072,0.188466,34.500000,3.500000
141.000000,1.000000,2.000000,0.546523,0.763550,0.174567,31.500000,2.750000
142.000000,1.000000,3.000000,0.536562,0.768262,0.176960,34.750000,2.500000
143.000000,1.000000,4.000000,0.552836,0.748371,0.153034,34.000000,2.000000
144.000000,1.000000,1.000000,0.564960,0.717726,0.126080,34.750000,3.000000
145.000000,1.000000,2.000000,0.550531,0.735521,0.145563,39.000000,1.250000
146.000000,1.000000,3.000000,0.549656,0.753358,0.155799,27.750000,2.500000
147.000000,1.000000,4.000000,0.540874,0.761473,0.178393,57.000000,1.500000
148.000000,1.000000,1.000000,0.540238,0.753819,0.159827,38.500000,6.250000
149.000000,1.000000,2.000000,0.555318,0.733645,0.144008,31.000000,3.000000
150.000000,1.000000,3.000000,0.543895,0.761517,0.189922,35.500000,1.250000
151.000000,1.000000,4.000000,0.549648,0.745225,0.156631,34.000000,1.500000
152.000000,1.000000,1.000000,0.555062,0.738634,0.153021,29.000000,3.250000
153.000000,1.000000,2.000000,0.559886,0.742832,0.134488,29.000000,4.250000
154.000000,1.000000,3.000000,0.544824,0.761426,0.180966,33.000000,1.500000
155.000000,1.000000,4.000000,0.558225,0.746465,0.140854,35.500000,1.500000
156.000000,1.000000,1.000000,0.555841,0.748739,0.154137,29.750000,2.500000
157.000000,1.000000,2.000000,0.543585,0.761531,0.180559,18.500000,2.750000
158.000000,1.000000,3.000000,0.536813,0.777058,0.180277,28.250000,2.750000
159.000000,1.000000,4.000000,0.539726,0.763949,0.181129,27.000000,3.250000
160.000000,1.000000,1.000000,0.548055,0.747825,0.153402,37.250000,3.750000
161.000000,1.000000,2.000000,0.547958,0.739503,0.154907,32.250000,6.500000
162.000000,1.000000,3.000000,0.567211,0.732649,0.138661,31.250000,3.750000
163.000000,1.000000,4.000000,0.553519,0.742169,0.143893,30.000000,5.000000
164.000000,1.000000,1.000000,0.545699,0.748668,0.168321,39.750000,4.500000
165.000000,1.000000,2.000000,0.548079,0.771313,0.193125,37.000000,1.000000
166.000000,1.000000,3.000000,0.561205,0.742909,0.137619,29.250000,3.000000
167.000000,1.000000,4.000000,0.555849,0.748156,0.155937,27.250000,3.000000
168.000000,2.000000,1.000000,0.558717,0.731789,0.139195,28.250000,3.000000
169.000000,2.000000,2.000000,0.554849,0.756991,0.169107,27.000000,3.750000
170.000000,2.000000,3.000000,0.551564,0.752024,0.182068,37.750000,1.250000
171.000000,2.000000,4.000000,0.556424,0.742801,0.132401,32.750000,6.000000
172.000000,2.000000,1.000000,0.538899,0.763578,0.192939,26.750000,1.750000
173.000000,2.000000,2.000000,0.538453,0.763799,0.189017,28.250000,2.750000
174.000000,2.000000,3.000000,0.536693,0.777713,0.211987,40.500000,2.250000
175.000000,2.000000,4.000000,0.547430,0.753287,0.168924,36.000000,2.000000
176.000000,2.000000,1.000000,0.543706,0.759297,0.180527,43.000000,1.000000
177.000000,2.000000,2.000000,0.540124,0.767266,0.197397,47.250000,0.000000
178.000000,2.000000,3.000000,0.552293,0.761539,0.174496,24.250000,4.750000
179.000000,2.000000,4.000000,0.544862,0.766004,0.195912,25.000000,2.250000
180.000000,2.000000,1.000000,0.536305,0.777986,0.209161,32.250000,4.250000
181.000000,2.000000,2.000000,0.556406,0.753187,0.163471,36.000000,0.500000
182.000000,2.000000,3.000000,0.556409,0.750945,0.148032,22.750000,2.000000
183.000000,2.000000,4.000000,0.552611,0.753169,0.151502,24.250000,5.250000
184.000000,2.000000,1.000000,0.549393,0.756329,0.169921,27.250000,3.000000
185.000000,2.000000,2.000000,0.550331,0.759712,0.188483,27.000000,2.500000
186.000000,2.000000,3.000000,0.545014,0.769213,0.193973,27.250000,3.000000
187.000000,2.000000,4.000000,0.544120,0.762132,0.183026,31.250000,3.250000
188.000000,2.000000,1.000000,0.542701,0.761301,0.194420,23.500000,2.750000
189.000000,2.000000,2.000000,0.550191,0.768644,0.183776,30.500000,2.000000
190.000000,2.000000,3.000000,0.556851,0.764615,0.165874,24.500000,2.250000
191.000000,2.000000,4.000000,0.553108,0.736554,0.157369,28.250000,7.000000
192.000000,2.000000,1.000000,0.546292,0.757365,0.193775,34.000000,5.500000
193.000000,2.000000,2.000000,0.545795,0.756736,0.165395,42.500000,1.500000
194.000000,2.000000,3.000000,0.542922,0.755546,0.182982,22.750000,1.750000
195.000000,2.000000,4.000000,0.548870,0.749635,0.158372,36.250000,2.500000
196.000000,2.000000,1.000000,0.535340,0.783438,0.183026,34.250000,2.250000
197.000000,2.000000,2.000000,0.532144,0.791338,0.224261,31.500000,1.000000
198.000000,2.000000,3.000000,0.542683,0.760157,0.187454,18.750000,3.500000
199.000000,2.000000,4.000000,0.547815,0.756160,0.174558,27.750000,1.500000
200.000000,2.000000,1.000000,0.553807,0.745436,0.167016,28.000000,3.500000
201.000000,2.000000,2.000000,0.530447,0.771245,0.206830,50.000000,1.250000
202.000000,2.000000,3.000000,0.532623,0.770485,0.204341,40.000000,1.000000
203.000000,2.000000,4.000000,0.545768,0.758881,0.175167,34.000000,1.750000
204.000000,2.000000,1.000000,0.553380,0.751616,0.173449,23.750000,3.750000
205.000000,2.000000,2.000000,0.557014,0.754728,0.196241,27.500000,6.000000
206.000000,2.000000,3.000000,0.547585,0.773765,0.193376,29.750000,5.000000
207.000000,2.000000,4.000000,0.551695,0.755049,0.164609,35.500000,0.250000
208.000000,2.000000,1.000000,0.548889,0.751794,0.184806,23.000000,6.000000
209.000000,2.000000,2.000000,0.548944,0.761051,0.215151,23.000000,1.500000
210.000000,2.000000,3.000000,0.543386,0.750414,0.187288,28.250000,3.000000
211.000000,2.000000,4.000000,0.527334,0.790637,0.234086,41.250000,3.250000
212.000000,2.000000,1.000000,0.551142,0.754710,0.186371,27.750000,2.750000
213.000000,2.000000,2.000000,0.544114,0.783103,0.199886,26.250000,2.250000
214.000000,2.000000,3.000000,0.533934,0.772785,0.219300,36.000000,0.000000
215.000000,2.000000,4.000000,0.532380,0.786340,0.216060,31.500000,2.750000
216.000000,2.000000,1.000000,0.554150,0.741385,0.156458,34.250000,2.250000
217.000000,2.000000,2.000000,0.539662,0.751971,0.178508,18.750000,0.250000
218.000000,2.000000,3.000000,0.538871,0.768921,0.197118,35.750000,0.000000
219.000000,2.000000,4.000000,0.510369,0.795795,0.233663,42.250000,0.750000
220.000000,2.000000,1.000000,0.551844,0.744389,0.165693,45.250000,1.750000
221.000000,2.000000,2.000000,0.552628,0.736106,0.162795,31.250000,3.000000
222.000000,2.000000,3.000000,0.550208,0.746740,0.164803,43.250000,1.750000
223.000000,2.000000,4.000000,0.547304,0.753091,0.172113,37.250000,1.000000
224.000000,2.000000,1.000000,0.544742,0.767872,0.193745,22.750000,2.500000
225.000000,2.000000,2.000000,0.546788,0.764113,0.186238,23.250000,2.250000
226.000000,2.000000,3.000000,0.537698,0.767920,0.201177,24.750000,1.000000
227.000000,2.000000,4.000000,0.547854,0.753461,0.157944,45.500000,1.500000
228.000000,2.000000,1.000000,0.551582,0.738392,0.143754,39.500000,0.000000
229.000000,2.000000,2.000000,0.549497,0.740277,0.163371,28.000000,1.250000
230.000000,2.000000,3.000000,0.548192,0.763419,0.184554,27.000000,1.500000
231.000000,2.000000,4.000000,0.537303,0.769382,0.188234,38.000000,1.500000
232.000000,2.000000,1.000000,0.546675,0.743857,0.168254,28.500000,2.500000
233.000000,2.000000,2.000000,0.539911,0.757229,0.169051,34.750000,3.000000
234.000000,2.000000,3.000000,0.551352,0.759076,0.156674,22.750000,2.750000
235.000000,2.000000,4.000000,0.542387,0.756304,0.184577,37.500000,4.000000
236.000000,2.000000,1.000000,0.550801,0.755056,0.168361,30.000000,5.250000
237.000000,2.000000,2.000000,0.560418,0.737039,0.164503,30.500000,5.000000
238.000000,2.000000,3.000000,0.544965,0.756767,0.173519,27.000000,1.750000
239.000000,2.000000,4.000000,0.550971,0.744019,0.165549,34.000000,2.000000
240.000000,2.000000,1.000000,0.548053,0.757228,0.176539,21.000000,4.750000
241.000000,2.000000,2.000000,0.541966,0.764961,0.189205,30.750000,1.500000
242.000000,2.000000,3.000000,0.549472,0.753244,0.160498,23.500000,3.000000
243.000000,2.000000,4.000000,0.536345,0.771566,0.203083,27.250000,1.500000
244.000000,2.000000,1.000000,0.558780,0.733079,0.152884,34.250000,1.750000
245.000000,2.000000,2.000000,0.546199,0.740978,0.174491,32.500000,1.500000
246.000000,2.000000,3.000000,0.533922,0.777968,0.204075,32.500000,2.000000
247.000000,2.000000,4.000000,0.551760,0.745425,0.178362,28.000000,3.750000
248.000000,2.000000,1.000000,0.552744,0.741385,0.142617,28.000000,5.000000
249.000000,2.000000,2.000000,0.550538,0.772587,0.188171,27.250000,2.500000
250.000000,2.000000,3.000000,0.553845,0.749339,0.150949,30.250000,3.000000
251.000000,2.000000,4.000000,0.546283,0.766386,0.180216,32.750000,2.250000
252.000000,3.000000,1.000000,0.549817,0.750788,0.180301,33.500000,2.000000
253.000000,3.000000,2.000000,0.549093,0.756744,0.175284,30.750000,4.750000
254.000000,3.000000,3.000000,0.543585,0.765776,0.194712,35.500000,2.750000
255.000000,3.000000,4.000000,0.554405,0.753171,0.181623,20.250000,7.250000
256.000000,3.000000,1.000000,0.539211,0.760392,0.163843,27.500000,2.250000
257.000000,3.000000,2.000000,0.534984,0.777711,0.226500,31.500000,0.250000
258.000000,3.000000,3.000000,0.523719,0.784710,0.227172,32.750000,4.000000
259.000000,3.000000,4.000000,0.542972,0.759433,0.184591,27.250000,2.750000
260.000000,3.000000,1.000000,0.543246,0.748275,0.188283,30.250000,4.250000
261.000000,3.000000,2.000000,0.540259,0.766992,0.194735,26.750000,0.750000
262.000000,3.000000,3.000000,0.541035,0.769625,0.203323,33.000000,4.250000
263.000000,3.000000,4.000000,0.538234,0.759597,0.191511,27.250000,5.250000
264.000000,3.000000,1.000000,0.532338,0.786123,0.229426,25.750000,1.500000
265.000000,3.000000,2.000000,0.561004,0.754003,0.195382,34.250000,0.250000
266.000000,3.000000,3.000000,0.553672,0.755508,0.181528,26.750000,2.250000
267.000000,3.000000,4.000000,0.546784,0.744107,0.162431,16.750000,4.250000
268.000000,3.000000,1.000000,0.543342,0.759341,0.188944,24.750000,1.000000
269.000000,3.000000,2.000000,0.553915,0.755366,0.161819,30.500000,0.750000
270.000000,3.000000,3.000000,0.543736,0.752847,0.177848,29.000000,4.750000
271.000000,3.000000,4.000000,0.528404,0.769251,0.210629,35.500000,2.000000
272.000000,3.000000,1.000000,0.541501,0.760752,0.211303,19.750000,4.250000
273.000000,3.000000,2.000000,0.540968,0.767628,0.224389,25.250000,1.750000
274.000000,3.000000,3.000000,0.543274,0.773275,0.228399,33.000000,4.000000
275.000000,3.000000,4.000000,0.540381,0.763784,0.213857,28.000000,3.750000
276.000000,3.000000,1.000000,0.543360,0.750371,0.185468,33.750000,1.750000
277.000000,3.000000,2.000000,0.542257,0.776317,0.217411,31.250000,2.500000
278.000000,3.000000,3.000000,0.533673,0.780246,0.213568,32.750000,1.500000
279.000000,3.000000,4.000000,0.531910,0.773248,0.226993,28.000000,2.000000
280.000000,3.000000,1.000000,0.536054,0.778542,0.206241,18.000000,1.000000
281.000000,3.000000,2.000000,0.531168,0.791604,0.220673,31.500000,3.000000
282.000000,3.000000,3.000000,0.520175,0.791315,0.244186,30.000000,0.250000
283.000000,3.000000,4.000000,0.524812,0.796080,0.248247,34.000000,1.000000
284.000000,3.000000,1.000000,0.538835,0.759200,0.188514,40.250000,3.500000
285.000000,3.000000,2.000000,0.533318,0.765870,0.196440,34.250000,5.500000
286.000000,3.000000,3.000000,0.532905,0.764280,0.218501,27.500000,3.750000
287.000000,3.000000,4.000000,0.532005,0.780324,0.207097,36.750000,2.500000
288.000000,3.000000,1.000000,0.547653,0.765169,0.226885,26.250000,2.250000
289.000000,3.000000,2.000000,0.552783,0.752491,0.199129,33.000000,2.250000
290.000000,3.000000,3.000000,0.540065,0.771146,0.205851,36.000000,1.750000
291.000000,3.000000,4.000000,0.539148,0.778214,0.170482,19.750000,5.250000
292.000000,3.000000,1.000000,0.549285,0.761987,0.183451,24.250000,2.500000
293.000000,3.000000,2.000000,0.546879,0.764756,0.193275,39.250000,3.750000
294.000000,3.000000,3.000000,0.525725,0.788398,0.218812,37.000000,2.250000
295.000000,3.000000,4.000000,0.536867,0.769181,0.204194,33.750000,1.250000
296.000000,3.000000,1.000000,0.537025,0.762170,0.196577,34.250000,3.000000
297.000000,3.000000,2.000000,0.544549,0.760342,0.193184,37.250000,1.000000
298.000000,3.000000,3.000000,0.535819,0.776605,0.211308,37.000000,1.000000
299.000000,3.000000,4.000000,0.540381,0.755486,0.193102,34.250000,0.500000
300.000000,3.000000,1.000000,0.545181,0.761941,0.198578,23.000000,3.000000
301.000000,3.000000,2.000000,0.530293,0.770269,0.199125,23.750000,0.750000
302.000000,3.000000,3.000000,0.537691,0.768434,0.190678,33.500000,2.000000
303.000000,3.000000,4.000000,0.521466,0.797974,0.239945,32.250000,1.000000
304.000000,3.000000,1.000000,0.546941,0.759789,0.198785,25.000000,5.500000
305.000000,3.000000,2.000000,0.544955,0.744296,0.178067,29.000000,2.750000
306.000000,3.000000,3.000000,0.547841,0.744572,0.180026,33.500000,4.500000
307.000000,3.000000,4.000000,0.543077,0.765177,0.210087,21.500000,3.500000
308.000000,3.000000,1.000000,0.532405,0.776057,0.236747,33.500000,2.250000
309.000000,3.000000,2.000000,0.537733,0.768791,0.193705,43.250000,0.750000
310.000000,3.000000,3.000000,0.541236,0.768107,0.207492,37.250000,1.500000
311.000000,3.000000,4.000000,0.541780,0.771796,0.212383,43.000000,1.250000
312.000000,3.000000,1.000000,0.549567,0.744941,0.186338,28.750000,5.000000
313.000000,3.000000,2.000000,0.544218,0.751728,0.181710,35.500000,3.250000
314.000000,3.000000,3.000000,0.541911,0.761329,0.184858,38.500000,0.750000
315.000000,3.000000,4.000000,0.530852,0.777263,0.204354,41.000000,0.750000
316.000000,3.000000,1.000000,0.548422,0.753717,0.182851,26.000000,3.750000
317.000000,3.000000,2.000000,0.539863,0.762990,0.222937,23.750000,2.000000
318.000000,3.000000,3.000000,0.548684,0.767387,0.207182,28.000000,2.750000
319.000000,3.000000,4.000000,0.537906,0.762965,0.193184,32.250000,0.750000
320.000000,3.000000,1.000000,0.537299,0.776724,0.215590,14.500000,2.000000
321.000000,3.000000,2.000000,0.537068,0.767863,0.198089,29.000000,3.000000
322.000000,3.000000,3.000000,0.531888,0.771913,0.203393,36.500000,2.500000
323.000000,3.000000,4.000000,0.543683,0.763908,0.194133,31.750000,2.500000
324.000000,3.000000,1.000000,0.521555,0.793105,0.227486,34.750000,0.750000
325.000000,3.000000,2.000000,0.533909,0.767964,0.198578,25.250000,2.750000
326.000000,3.000000,3.000000,0.536229,0.769707,0.200446,43.000000,2.500000
327.000000,3.000000,4.000000,0.528372,0.793840,0.233998,35.500000,1.250000
328.000000,3.000000,1.000000,0.537706,0.765407,0.193710,31.500000,1.000000
329.000000,3.000000,2.000000,0.521928,0.777160,0.219467,39.750000,1.500000
330.000000,3.000000,3.000000,0.531818,0.764710,0.209067,32.000000,2.250000
331.000000,3.000000,4.000000,0.540243,0.752970,0.190132,27.250000,2.750000
332.000000,3.000000,1.000000,0.541278,0.765359,0.194603,26.500000,3.000000
333.000000,3.000000,2.000000,0.538859,0.788279,0.217109,23.750000,1.250000
334.000000,3.000000,3.000000,0.528176,0.780006,0.175972,40.000000,3.250000
335.000000,3.000000,4.000000,0.531295,0.780882,0.213306,28.750000,2.500000
